time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
7.4486,6.6147,0.0000,-0.1575,0.9895,0.1644
7.4701,6.6357,0.0000,-0.1575,0.9782,-0.5237
7.4916,6.6567,0.0000,-0.1575,0.9774,-0.0358
7.5128,6.6779,0.0000,-0.1575,0.9960,0.8740
7.5342,6.6989,0.0000,-0.1575,0.9794,-0.7772
7.5554,6.7199,0.0000,-0.1575,0.9934,0.6623
7.5767,6.7409,0.0000,-0.1575,0.9859,-0.3555
7.5978,6.7617,0.0000,-0.1575,0.9844,-0.0711
7.6192,6.7825,0.0000,-0.1575,0.9713,-0.6109
7.6404,6.8035,0.0000,-0.1575,0.9897,0.8696
7.6623,6.8244,0.0000,-0.1575,0.9574,-1.4797
7.6836,6.8457,0.0000,-0.1575,0.9989,1.9460
7.7051,6.8668,0.0000,-0.1575,0.9823,-0.7693
7.7264,6.8879,0.0000,-0.1575,0.9905,0.3846
7.7481,6.9089,0.0000,-0.1575,0.9655,-1.1535
7.7694,6.9301,0.0000,-0.1575,0.9975,1.5020
7.7906,6.9511,0.0000,-0.1575,0.9883,-0.4325
7.8122,6.9720,0.0000,-0.1575,0.9675,-0.9612
7.8336,6.9932,0.0000,-0.1575,0.9955,1.3139
7.8552,7.0142,0.0000,-0.1575,0.9674,-1.2990
7.8775,7.0354,0.0000,-0.1575,0.9531,-0.6401
7.8986,7.0572,0.0000,-0.1575,1.0308,3.6780
7.9201,7.0782,0.0000,-0.1575,0.9751,-2.5846
7.9414,7.0996,0.0000,-0.1575,1.0120,1.7393
7.9632,7.1203,0.0000,-0.1575,0.9465,-2.9964
7.9846,7.1416,0.0000,-0.1575,0.9929,2.1647
8.0062,7.1628,0.0000,-0.1575,0.9840,-0.4136
8.0276,7.1839,0.0000,-0.1575,0.9864,0.1134
8.0492,7.2050,0.0000,-0.1575,0.9795,-0.3202
8.0707,7.2261,0.0000,-0.1575,0.9801,0.0306
8.0921,7.2473,0.0000,-0.1575,0.9877,0.3539
8.1136,7.2683,0.0000,-0.1575,0.9778,-0.4620
8.1356,7.2896,0.0000,-0.1575,0.9658,-0.5449
8.1570,7.3110,0.0000,-0.1575,1.0030,1.7403
8.1787,7.3322,0.0000,-0.1575,0.9748,-1.3005
