time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
8.2731,7.3802,0.0000,-0.1575,1.0019,0.9025
8.2947,7.4014,0.0000,-0.1575,0.9760,-1.1955
8.3162,7.4226,0.0000,-0.1575,0.9875,0.5356
8.3377,7.4437,0.0000,-0.1575,0.9872,-0.0149
8.3587,7.4649,0.0000,-0.1575,1.0059,0.8896
8.3801,7.4859,0.0000,-0.1575,0.9795,-1.2312
8.4017,7.5069,0.0000,-0.1575,0.9740,-0.2571
8.4243,7.5281,0.0000,-0.1575,0.9383,-1.5806
8.4457,7.5495,0.0000,-0.1575,0.9981,2.7881
8.4670,7.5708,0.0000,-0.1575,1.0023,0.1962
8.4885,7.5920,0.0000,-0.1575,0.9827,-0.9099
8.5110,7.6131,0.0000,-0.1575,0.9428,-1.7754
8.5322,7.6346,0.0000,-0.1575,1.0107,3.1937
8.5540,7.6559,0.0000,-0.1575,0.9748,-1.6442
8.5755,7.6772,0.0000,-0.1575,0.9943,0.9089
8.5969,7.6984,0.0000,-0.1575,0.9935,-0.0360
8.6180,7.7196,0.0000,-0.1575,1.0047,0.5284
8.6404,7.7407,0.0000,-0.1575,0.9376,-2.9910
8.6627,7.7620,0.0000,-0.1575,0.9590,0.9588
8.6840,7.7835,0.0000,-0.1575,1.0068,2.2377
8.7056,7.8040,0.0000,-0.1575,0.9486,-2.6939
8.7269,7.8222,0.0000,-0.1575,0.8503,-4.6084
8.7485,7.8371,0.0000,-0.1575,0.6922,-7.3330
8.7705,7.8482,0.0000,-0.1575,0.5038,-8.5686
8.7926,7.8559,0.0000,-0.1575,0.3503,-6.9368
8.8143,7.8613,0.0000,-0.1575,0.2506,-4.6066
8.8375,7.8651,0.0000,-0.1575,0.1638,-3.7403
8.8594,7.8678,-0.0006,-0.1575,0.1247,-1.7832
8.8817,7.8697,-0.0033,-0.1575,0.1468,0.9892
8.9034,7.8710,-0.0092,-0.1575,0.2780,6.0329
8.9258,7.8719,-0.0190,-0.1575,0.4374,7.1240
8.9471,7.8725,-0.0324,-0.1575,0.6310,9.0967
8.9692,7.8730,-0.0481,-0.1575,0.7080,3.4750
8.9908,7.8733,-0.0655,-0.1575,0.8094,4.6997
9.0125,7.8735,-0.0841,-0.1575,0.8596,2.3168
9.0344,7.8736,-0.1036,-0.1575,0.8875,1.2731
9.0559,7.8737,-0.1236,-0.1575,0.9307,2.0043
9.0770,7.8738,-0.1440,-0.1575,0.9663,1.6904
9.0995,7.8739,-0.1645,-0.1575,0.9139,-2.3371
9.1207,7.8739,-0.1855,-0.1575,0.9856,3.3726
9.1420,7.8739,-0.2064,-0.1575,0.9862,0.0267
9.1633,7.8740,-0.2274,-0.1575,0.9813,-0.2292
9.1847,7.8740,-0.2483,-0.1575,0.9765,-0.2254
9.2059,7.8740,-0.2693,-0.1575,0.9936,0.8093
9.2272,7.8740,-0.2902,-0.1575,0.9813,-0.5742
9.2488,7.8740,-0.3112,-0.1575,0.9678,-0.6240
9.2701,7.8740,-0.3322,-0.1575,0.9897,1.0280
9.2918,7.8740,-0.3532,-0.1575,0.9658,-1.0959
9.3129,7.8740,-0.3743,-0.1575,0.9998,1.6096
9.3341,7.8740,-0.3953,-0.1575,0.9913,-0.4042
9.3555,7.8740,-0.4163,-0.1575,0.9800,-0.5296
9.3769,7.8740,-0.4373,-0.1575,0.9794,-0.0268
9.3986,7.8740,-0.4583,-0.1575,0.9719,-0.3459
