time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
18.3173,1.1041,-0.6624,-2.9110,0.7886,0.8727
18.3383,1.1187,-0.6712,-2.9110,0.8113,1.0773
18.3599,1.1332,-0.6799,-2.9110,0.7816,-1.3715
18.3812,1.1477,-0.6886,-2.9110,0.7951,0.6318
18.4025,1.1622,-0.6973,-2.9110,0.7947,-0.0169
18.4245,1.1766,-0.7059,-2.9110,0.7647,-1.3660
18.4463,1.1911,-0.7146,-2.9110,0.7746,0.4567
18.4676,1.2058,-0.7235,-2.9110,0.8029,1.3301
18.4892,1.2203,-0.7322,-2.9110,0.7865,-0.7641
18.5109,1.2348,-0.7409,-2.9110,0.7792,-0.3328
18.5329,1.2494,-0.7497,-2.9110,0.7706,-0.3913
18.5549,1.2640,-0.7584,-2.9110,0.7794,0.3994
18.5759,1.2787,-0.7672,-2.9110,0.8153,1.7081
18.5976,1.2932,-0.7760,-2.9110,0.7784,-1.6943
18.6187,1.3078,-0.7847,-2.9110,0.8085,1.4302
18.6400,1.3223,-0.7934,-2.9110,0.7924,-0.7579
18.6617,1.3367,-0.8020,-2.9110,0.7745,-0.8229
18.6835,1.3513,-0.8108,-2.9110,0.7809,0.2967
18.7045,1.3659,-0.8195,-2.9110,0.8077,1.2717
18.7258,1.3803,-0.8282,-2.9110,0.7924,-0.7175
18.7474,1.3947,-0.8368,-2.9110,0.7741,-0.8432
18.7688,1.4092,-0.8455,-2.9110,0.7912,0.7990
18.7902,1.4236,-0.8542,-2.9110,0.7868,-0.2041
18.8118,1.4380,-0.8628,-2.9110,0.7761,-0.4941
18.8333,1.4526,-0.8716,-2.9110,0.7907,0.6775
18.8547,1.4671,-0.8803,-2.9110,0.7910,0.0153
18.8764,1.4816,-0.8890,-2.9110,0.7780,-0.6009
18.8977,1.4961,-0.8976,-2.9110,0.7941,0.7574
18.9190,1.5105,-0.9063,-2.9110,0.7892,-0.2267
18.9410,1.5250,-0.9150,-2.9110,0.7672,-1.0049
18.9626,1.5396,-0.9237,-2.9110,0.7890,1.0130
18.9839,1.5541,-0.9325,-2.9110,0.7980,0.4234
19.0050,1.5686,-0.9412,-2.9110,0.7986,0.0279
19.0266,1.5831,-0.9499,-2.9110,0.7798,-0.8692
19.0477,1.5975,-0.9585,-2.9110,0.8006,0.9875
19.0693,1.6119,-0.9672,-2.9110,0.7757,-1.1548
19.0908,1.6264,-0.9759,-2.9110,0.7838,0.3800
19.1123,1.6408,-0.9845,-2.9110,0.7866,0.1299
19.1341,1.6553,-0.9932,-2.9110,0.7756,-0.5068
19.1556,1.6698,-1.0019,-2.9110,0.7882,0.5885
19.1770,1.6844,-1.0107,-2.9110,0.7903,0.0959
19.1989,1.6989,-1.0193,-2.9110,0.7706,-0.8986
19.2200,1.7135,-1.0281,-2.9110,0.8061,1.6861
19.2421,1.7279,-1.0368,-2.9110,0.7636,-1.9218
19.2639,1.7425,-1.0455,-2.9110,0.7837,0.9225
19.2851,1.7572,-1.0543,-2.9110,0.8022,0.8724
19.3068,1.7717,-1.0630,-2.9110,0.7805,-1.0017
19.3285,1.7863,-1.0718,-2.9110,0.7834,0.1339
19.3502,1.8009,-1.0805,-2.9110,0.7877,0.1994
19.3714,1.8155,-1.0893,-2.9110,0.8020,0.6770
19.3938,1.8300,-1.0980,-2.9110,0.7532,-2.1783
19.4160,1.8446,-1.1068,-2.9110,0.7713,0.8153
19.4370,1.8594,-1.1156,-2.9110,0.8203,2.3352
19.4587,1.8740,-1.1244,-2.9110,0.7856,-1.6018
19.4802,1.8886,-1.1332,-2.9110,0.7938,0.3838
19.5015,1.9032,-1.1420,-2.9110,0.7983,0.2110
19.5232,1.9177,-1.1507,-2.9110,0.7806,-0.8150
19.5452,1.9323,-1.1594,-2.9110,0.7705,-0.4603
19.5668,1.9469,-1.1681,-2.9110,0.7885,0.8328
19.5893,1.9616,-1.1770,-2.9110,0.7598,-1.2786
19.6110,1.9763,-1.1858,-2.9110,0.7940,1.5726
19.6325,1.9911,-1.1947,-2.9110,0.8000,0.2787
19.6540,2.0058,-1.2035,-2.9110,0.7975,-0.1164
19.6759,2.0204,-1.2122,-2.9110,0.7763,-0.9642
19.6975,2.0351,-1.2211,-2.9110,0.7923,0.7437
19.7190,2.0497,-1.2298,-2.9110,0.7929,0.0237
19.7405,2.0643,-1.2386,-2.9110,0.7908,-0.0942
19.7620,2.0788,-1.2473,-2.9110,0.7898,-0.0488
19.7841,2.0934,-1.2561,-2.9110,0.7697,-0.9089
19.8054,2.1080,-1.2648,-2.9110,0.8013,1.4827
19.8276,2.1226,-1.2736,-2.9110,0.7666,-1.5695
19.8494,2.1373,-1.2824,-2.9110,0.7851,0.8491
19.8706,2.1520,-1.2912,-2.9110,0.8091,1.1355
19.8921,2.1665,-1.3000,-2.9110,0.7904,-0.8727
19.9138,2.1811,-1.3087,-2.9110,0.7823,-0.3712
19.9353,2.1957,-1.3174,-2.9110,0.7881,0.2687
19.9565,2.2102,-1.3262,-2.9110,0.8009,0.6036
19.9781,2.2247,-1.3349,-2.9110,0.7851,-0.7333
19.9995,2.2393,-1.3436,-2.9110,0.7894,0.1993
20.0211,2.2537,-1.3523,-2.9110,0.7822,-0.3346
20.0431,2.2683,-1.3610,-2.9110,0.7721,-0.4590
20.0644,2.2829,-1.3698,-2.9110,0.7990,1.2634
20.0860,2.2974,-1.3785,-2.9110,0.7841,-0.6889
20.1074,2.3119,-1.3872,-2.9110,0.7895,0.2483
20.1289,2.3265,-1.3959,-2.9110,0.7891,-0.0150
20.1505,2.3410,-1.4046,-2.9110,0.7854,-0.1741
20.1724,2.3555,-1.4133,-2.9110,0.7739,-0.5241
20.1938,2.3701,-1.4221,-2.9110,0.7940,0.9340
20.2152,2.3847,-1.4308,-2.9110,0.7945,0.0263
20.2374,2.3992,-1.4395,-2.9110,0.7624,-1.4433
20.2586,2.4138,-1.4483,-2.9110,0.8041,1.9638
20.2802,2.4284,-1.4570,-2.9110,0.7866,-0.8131
20.3016,2.4430,-1.4658,-2.9110,0.7945,0.3736
20.3225,2.4575,-1.4745,-2.9110,0.8092,0.7036
20.3436,2.4718,-1.4831,-2.9110,0.7928,-0.7784
20.3650,2.4862,-1.4917,-2.9110,0.7854,-0.3452
20.3863,2.5006,-1.5003,-2.9110,0.7865,0.0483
20.4077,2.5149,-1.5089,-2.9110,0.7819,-0.2119
20.4292,2.5293,-1.5176,-2.9110,0.7784,-0.1608
20.4508,2.5437,-1.5263,-2.9110,0.7789,0.0193
20.4723,2.5582,-1.5349,-2.9110,0.7875,0.4009
20.4939,2.5727,-1.5436,-2.9110,0.7820,-0.2543
20.5153,2.5871,-1.5523,-2.9110,0.7874,0.2525
20.5370,2.6016,-1.5610,-2.9110,0.7805,-0.3165
20.5588,2.6162,-1.5697,-2.9110,0.7771,-0.1559
20.5801,2.6307,-1.5785,-2.9110,0.7947,0.8210
20.6014,2.6453,-1.5872,-2.9110,0.7969,0.1035
20.6230,2.6598,-1.5959,-2.9110,0.7819,-0.6924
20.6445,2.6743,-1.6046,-2.9110,0.7889,0.3232
20.6658,2.6888,-1.6133,-2.9110,0.7915,0.1231
20.6874,2.7033,-1.6220,-2.9110,0.7808,-0.4965
20.7089,2.7178,-1.6307,-2.9110,0.7900,0.4299
20.7305,2.7322,-1.6393,-2.9110,0.7811,-0.4125
20.7520,2.7467,-1.6481,-2.9110,0.7860,0.2270
20.7734,2.7613,-1.6567,-2.9110,0.7908,0.2265
20.7948,2.7757,-1.6655,-2.9110,0.7891,-0.0807
20.8161,2.7903,-1.6741,-2.9110,0.7943,0.2450
20.8373,2.8047,-1.6828,-2.9110,0.7913,-0.1397
20.8589,2.8191,-1.6914,-2.9110,0.7781,-0.6152
20.8806,2.8335,-1.7001,-2.9110,0.7807,0.1200
20.9020,2.8481,-1.7088,-2.9110,0.7899,0.4302
20.9230,2.8625,-1.7175,-2.9110,0.8027,0.6115
20.9443,2.8769,-1.7261,-2.9110,0.7850,-0.8320
20.9660,2.8913,-1.7348,-2.9110,0.7744,-0.4892
20.9876,2.9057,-1.7435,-2.9110,0.7808,0.2992
21.0094,2.9202,-1.7522,-2.9110,0.7776,-0.1470
21.0310,2.9348,-1.7609,-2.9110,0.7857,0.3707
21.0524,2.9494,-1.7696,-2.9110,0.7911,0.2550
21.0741,2.9639,-1.7784,-2.9110,0.7833,-0.3602
